Level	Rule Name	Subject	Property	Value
WARN	missing_definition	OAE:0004543	IAO:0000115	
WARN	missing_definition	OAE:0004544	IAO:0000115	
WARN	missing_definition	OAE:0004545	IAO:0000115	
WARN	missing_definition	OAE:0004546	IAO:0000115	
WARN	missing_definition	OAE:0004547	IAO:0000115	
WARN	missing_definition	OAE:0004548	IAO:0000115	
WARN	missing_definition	OAE:0004549	IAO:0000115	
WARN	missing_definition	OAE:0004550	IAO:0000115	
WARN	missing_definition	OAE:0004551	IAO:0000115	
WARN	missing_definition	OAE:0004552	IAO:0000115	
WARN	missing_definition	OAE:0004553	IAO:0000115	
WARN	missing_definition	OAE:0004554	IAO:0000115	
WARN	missing_definition	OAE:0004555	IAO:0000115	
WARN	missing_definition	OAE:0004556	IAO:0000115	
WARN	missing_definition	OAE:0004557	IAO:0000115	
WARN	missing_definition	OAE:0004558	IAO:0000115	
WARN	missing_definition	OAE:0004560	IAO:0000115	
WARN	missing_definition	OAE:0004562	IAO:0000115	
WARN	missing_definition	OAE:0004564	IAO:0000115	
WARN	missing_definition	OAE:0004565	IAO:0000115	
WARN	missing_definition	OAE:0004566	IAO:0000115	
WARN	missing_definition	OAE:0004567	IAO:0000115	
WARN	missing_definition	OAE:0004568	IAO:0000115	
WARN	missing_definition	OAE:0004569	IAO:0000115	
WARN	missing_definition	OAE:0004570	IAO:0000115	
WARN	missing_definition	OAE:0004571	IAO:0000115	
WARN	missing_definition	OAE:0004572	IAO:0000115	
WARN	missing_definition	OAE:0004573	IAO:0000115	
WARN	missing_definition	OAE:0004574	IAO:0000115	
WARN	missing_definition	OAE:0004575	IAO:0000115	
WARN	missing_definition	OAE:0004583	IAO:0000115	
WARN	missing_definition	OAE:0004877	IAO:0000115	
WARN	missing_definition	OAE:0004878	IAO:0000115	
WARN	missing_definition	OAE:0004879	IAO:0000115	
WARN	missing_definition	OAE:0004880	IAO:0000115	
WARN	missing_definition	OAE:0004881	IAO:0000115	
WARN	missing_definition	OAE:0005098	IAO:0000115	
WARN	missing_definition	OAE:0005099	IAO:0000115	
WARN	missing_definition	OAE:0005100	IAO:0000115	
WARN	missing_definition	OAE:0005101	IAO:0000115	
WARN	missing_definition	OAE:0005102	IAO:0000115	
WARN	missing_definition	OAE:0005103	IAO:0000115	
WARN	missing_definition	OAE:0005104	IAO:0000115	
WARN	missing_definition	OAE:0005105	IAO:0000115	
WARN	missing_definition	OAE:0005106	IAO:0000115	
WARN	missing_definition	OAE:0005477	IAO:0000115	
WARN	missing_definition	OAE:0005478	IAO:0000115	
WARN	missing_definition	OAE:0005479	IAO:0000115	
WARN	missing_definition	OAE:0005480	IAO:0000115	
WARN	missing_definition	OAE:0005481	IAO:0000115	
WARN	missing_definition	OAE:0005482	IAO:0000115	
WARN	missing_definition	OAE:0005483	IAO:0000115	
WARN	missing_definition	OAE:0005485	IAO:0000115	
WARN	missing_definition	OAE:0005486	IAO:0000115	
WARN	missing_definition	OAE:0005487	IAO:0000115	
WARN	missing_definition	OAE:0005488	IAO:0000115	
WARN	missing_definition	OAE:0005489	IAO:0000115	
WARN	missing_definition	OAE:0005595	IAO:0000115	
WARN	missing_definition	OAE:0005887	IAO:0000115	
WARN	missing_definition	OAE:0005888	IAO:0000115	
WARN	missing_definition	OAE:0005889	IAO:0000115	
WARN	missing_definition	OAE:0005890	IAO:0000115	
WARN	missing_definition	OAE:0005891	IAO:0000115	
WARN	missing_definition	OAE:0005892	IAO:0000115	
WARN	missing_definition	OAE:0005893	IAO:0000115	
WARN	missing_definition	OAE:0005894	IAO:0000115	
WARN	missing_definition	OAE:0005895	IAO:0000115	
WARN	missing_definition	OAE:0005896	IAO:0000115	
WARN	missing_definition	OAE:0005898	IAO:0000115	
WARN	missing_definition	OAE:0005899	IAO:0000115	
WARN	missing_definition	OAE:0005900	IAO:0000115	
WARN	missing_definition	OAE:0005901	IAO:0000115	
WARN	missing_definition	OAE:0005902	IAO:0000115	
WARN	missing_definition	OAE:0005903	IAO:0000115	
WARN	missing_definition	OAE:0005904	IAO:0000115	
WARN	missing_definition	OAE:0005905	IAO:0000115	
WARN	missing_definition	OAE:0005906	IAO:0000115	
WARN	missing_definition	OAE:0005907	IAO:0000115	
WARN	missing_definition	OAE:0005908	IAO:0000115	
WARN	missing_definition	OAE:0005909	IAO:0000115	
WARN	missing_definition	OAE:0006281	IAO:0000115	
WARN	missing_definition	OAE:0006282	IAO:0000115	
WARN	missing_definition	OAE:0006283	IAO:0000115	
WARN	missing_definition	OAE:0006284	IAO:0000115	
WARN	missing_definition	OAE:0006285	IAO:0000115	
WARN	missing_definition	OAE:0006286	IAO:0000115	
WARN	missing_definition	OAE:0006287	IAO:0000115	
WARN	missing_definition	OAE:0006288	IAO:0000115	
WARN	missing_definition	OAE:0006289	IAO:0000115	
WARN	missing_definition	OAE:0006290	IAO:0000115	
WARN	missing_definition	OAE:0006291	IAO:0000115	
WARN	missing_definition	OAE:0006292	IAO:0000115	
WARN	missing_definition	OAE:0006293	IAO:0000115	
WARN	missing_definition	OAE:0006294	IAO:0000115	
WARN	missing_definition	OAE:0006295	IAO:0000115	
WARN	missing_definition	OAE:0006296	IAO:0000115	
WARN	missing_definition	OAE:0006297	IAO:0000115	
WARN	missing_definition	OAE:0006298	IAO:0000115	
WARN	missing_definition	OAE:0006299	IAO:0000115	
WARN	missing_definition	OAE:0006300	IAO:0000115	
WARN	missing_definition	OAE:0006301	IAO:0000115	
WARN	missing_definition	OAE:0006382	IAO:0000115	
WARN	missing_definition	OAE:0006383	IAO:0000115	
WARN	missing_definition	OAE:0006384	IAO:0000115	
WARN	missing_definition	OAE:0006385	IAO:0000115	
WARN	missing_definition	OAE:0006386	IAO:0000115	
WARN	missing_definition	OAE:0006387	IAO:0000115	
WARN	missing_definition	OAE:0006388	IAO:0000115	
WARN	missing_definition	OAE:0006389	IAO:0000115	
WARN	missing_definition	OAE:0006390	IAO:0000115	
WARN	missing_definition	OAE:0006573	IAO:0000115	
WARN	missing_definition	OAE:0006574	IAO:0000115	
WARN	missing_definition	OAE:0006575	IAO:0000115	
WARN	missing_definition	OAE:0006576	IAO:0000115	
WARN	missing_definition	OAE:0006577	IAO:0000115	
WARN	missing_definition	OAE:0006668	IAO:0000115	
WARN	missing_definition	OAE:0006669	IAO:0000115	
WARN	missing_definition	OAE:0006670	IAO:0000115	
WARN	missing_definition	OAE:0006671	IAO:0000115	
WARN	missing_definition	OAE:0006672	IAO:0000115	
WARN	missing_definition	OAE:0006673	IAO:0000115	
WARN	missing_definition	OAE:0006674	IAO:0000115	
WARN	missing_definition	OAE:0006675	IAO:0000115	
WARN	missing_definition	OAE:0006970	IAO:0000115	
WARN	missing_definition	OAE:0006971	IAO:0000115	
WARN	missing_definition	OAE:0006972	IAO:0000115	
WARN	missing_definition	OAE:0006973	IAO:0000115	
WARN	missing_definition	OAE:0006974	IAO:0000115	
WARN	missing_definition	OAE:0006975	IAO:0000115	
WARN	missing_definition	OAE:0006976	IAO:0000115	
WARN	missing_definition	OAE:0006977	IAO:0000115	
WARN	missing_definition	OAE:0006978	IAO:0000115	
WARN	missing_definition	OAE:0006979	IAO:0000115	
WARN	missing_definition	OAE:0006980	IAO:0000115	
WARN	missing_definition	OAE:0006981	IAO:0000115	
WARN	missing_definition	OAE:0006982	IAO:0000115	
WARN	missing_definition	OAE:0006983	IAO:0000115	
WARN	missing_definition	OAE:0006984	IAO:0000115	
WARN	missing_definition	OAE:0006985	IAO:0000115	
WARN	missing_definition	OAE:0006986	IAO:0000115	
WARN	missing_definition	OAE:0006987	IAO:0000115	
WARN	missing_definition	OAE:0006988	IAO:0000115	
WARN	missing_definition	OAE:0006989	IAO:0000115	
WARN	missing_definition	OAE:0006990	IAO:0000115	
WARN	missing_definition	OAE:0006991	IAO:0000115	
WARN	missing_definition	OAE:0006992	IAO:0000115	
WARN	missing_definition	OAE:0006993	IAO:0000115	
WARN	missing_definition	OAE:0006994	IAO:0000115	
WARN	missing_definition	OAE:0006995	IAO:0000115	
WARN	missing_definition	OAE:0006996	IAO:0000115	
WARN	missing_definition	OAE:0006997	IAO:0000115	
WARN	missing_definition	OAE:0006998	IAO:0000115	
WARN	missing_definition	OAE:0006999	IAO:0000115	
WARN	missing_definition	OAE:0007000	IAO:0000115	
WARN	missing_definition	OAE:0007145	IAO:0000115	
WARN	missing_definition	OAE:0007296	IAO:0000115	
WARN	missing_definition	OAE:0007297	IAO:0000115	
WARN	missing_definition	OAE:0007298	IAO:0000115	
WARN	missing_definition	OAE:0007299	IAO:0000115	
WARN	missing_definition	OAE:0007300	IAO:0000115	
WARN	missing_definition	OAE:0007301	IAO:0000115	
WARN	missing_definition	OAE:0007442	IAO:0000115	
WARN	missing_definition	OAE:0007443	IAO:0000115	
WARN	missing_definition	OAE:0007444	IAO:0000115	
WARN	missing_definition	OAE:0007446	IAO:0000115	
WARN	missing_definition	OAE:0007447	IAO:0000115	
WARN	missing_definition	OAE:0007448	IAO:0000115	
WARN	missing_definition	OAE:0007449	IAO:0000115	
WARN	missing_definition	OAE:0007450	IAO:0000115	
WARN	missing_definition	OAE:0007648	IAO:0000115	
WARN	missing_definition	OAE:0007649	IAO:0000115	
WARN	missing_definition	OAE:0007650	IAO:0000115	
WARN	missing_definition	OAE:0007651	IAO:0000115	
WARN	missing_definition	OAE:0007652	IAO:0000115	
WARN	missing_definition	OAE:0007653	IAO:0000115	
WARN	missing_definition	OAE:0007654	IAO:0000115	
WARN	missing_definition	OAE:0007655	IAO:0000115	
WARN	missing_definition	OAE:0007656	IAO:0000115	
WARN	missing_definition	OAE:0007657	IAO:0000115	
WARN	missing_definition	OAE:0007658	IAO:0000115	
WARN	missing_definition	OAE:0008005	IAO:0000115	
WARN	missing_definition	OAE:0008006	IAO:0000115	
WARN	missing_definition	OAE:0008007	IAO:0000115	
WARN	missing_definition	OAE:0008008	IAO:0000115	
WARN	missing_definition	OAE:0008009	IAO:0000115	
WARN	missing_definition	OAE:0008010	IAO:0000115	
WARN	missing_definition	OAE:0008011	IAO:0000115	
WARN	missing_definition	OAE:0008012	IAO:0000115	
WARN	missing_definition	OAE:0008013	IAO:0000115	
WARN	missing_definition	OAE:0008014	IAO:0000115	
WARN	missing_definition	OAE:0008015	IAO:0000115	
WARN	missing_definition	OAE:0008016	IAO:0000115	
WARN	missing_definition	OAE:0008017	IAO:0000115	
WARN	missing_definition	OAE:0008018	IAO:0000115	
WARN	missing_definition	OAE:0008019	IAO:0000115	
WARN	missing_definition	OAE:0008020	IAO:0000115	
WARN	missing_definition	OAE:0008021	IAO:0000115	
WARN	missing_definition	OAE:0008022	IAO:0000115	
WARN	missing_definition	OAE:0008023	IAO:0000115	
WARN	missing_definition	OAE:0008024	IAO:0000115	
WARN	missing_definition	OAE:0008048	IAO:0000115	
WARN	missing_definition	OAE:0008178	IAO:0000115	
WARN	missing_definition	OAE:0008179	IAO:0000115	
WARN	missing_definition	OAE:0008180	IAO:0000115	
WARN	missing_definition	OAE:0008181	IAO:0000115	
WARN	missing_definition	OAE:0008182	IAO:0000115	
WARN	missing_definition	OAE:0008183	IAO:0000115	
WARN	missing_definition	OAE:0008288	IAO:0000115	
WARN	missing_definition	OAE:0008289	IAO:0000115	
WARN	missing_definition	OAE:0008290	IAO:0000115	
WARN	missing_definition	OAE:0008291	IAO:0000115	
WARN	missing_definition	OAE:0008292	IAO:0000115	
WARN	missing_definition	OAE:0008294	IAO:0000115	
WARN	missing_definition	OAE:0008611	IAO:0000115	
WARN	missing_definition	OAE:0008612	IAO:0000115	
WARN	missing_definition	OAE:0008613	IAO:0000115	
WARN	missing_definition	OAE:0008614	IAO:0000115	
WARN	missing_definition	OAE:0008615	IAO:0000115	
WARN	missing_definition	OAE:0008616	IAO:0000115	
WARN	missing_definition	OAE:0008617	IAO:0000115	
WARN	missing_definition	OAE:0008618	IAO:0000115	
WARN	missing_definition	OAE:0008619	IAO:0000115	
WARN	missing_definition	OAE:0008620	IAO:0000115	
WARN	missing_definition	OAE:0008621	IAO:0000115	
WARN	missing_definition	OAE:0008622	IAO:0000115	
WARN	missing_definition	OAE:0008623	IAO:0000115	
WARN	missing_definition	OAE:0008624	IAO:0000115	
WARN	missing_definition	OAE:0008625	IAO:0000115	
WARN	missing_definition	OAE:0008626	IAO:0000115	
WARN	missing_definition	OAE:0008627	IAO:0000115	
WARN	missing_definition	OAE:0008853	IAO:0000115	
WARN	missing_definition	OAE:0008854	IAO:0000115	
WARN	missing_definition	OAE:0008855	IAO:0000115	
WARN	missing_definition	OAE:0008856	IAO:0000115	
WARN	missing_definition	OAE:0008857	IAO:0000115	
WARN	missing_definition	OAE:0008858	IAO:0000115	
WARN	missing_definition	OAE:0008859	IAO:0000115	
WARN	missing_definition	OAE:0008860	IAO:0000115	
WARN	missing_definition	OAE:0008861	IAO:0000115	
WARN	missing_definition	OAE:0008862	IAO:0000115	
WARN	missing_definition	OAE:0009087	IAO:0000115	
WARN	missing_definition	OAE:0009088	IAO:0000115	
WARN	missing_definition	OAE:0009089	IAO:0000115	
WARN	missing_definition	OAE:0009090	IAO:0000115	
WARN	missing_definition	OAE:0009091	IAO:0000115	
WARN	missing_definition	OAE:0009092	IAO:0000115	
WARN	missing_definition	OAE:0009093	IAO:0000115	
WARN	missing_definition	OAE:0009094	IAO:0000115	
WARN	missing_definition	OAE:0009095	IAO:0000115	
WARN	missing_definition	OAE:0009096	IAO:0000115	
WARN	missing_definition	OAE:0009097	IAO:0000115	
WARN	missing_definition	OAE:0009098	IAO:0000115	
WARN	missing_definition	OAE:0009099	IAO:0000115	
WARN	missing_definition	OAE:0009100	IAO:0000115	
WARN	missing_definition	OAE:0009222	IAO:0000115	
WARN	missing_definition	OAE:0009223	IAO:0000115	
WARN	missing_definition	OAE:0009224	IAO:0000115	
WARN	missing_definition	OAE:0009225	IAO:0000115	
WARN	missing_definition	OAE:0009226	IAO:0000115	
WARN	missing_definition	OAE:0009240	IAO:0000115	
WARN	missing_definition	OAE:0009309	IAO:0000115	
WARN	missing_definition	OAE:0009310	IAO:0000115	
WARN	missing_definition	OAE:0009311	IAO:0000115	
WARN	missing_definition	OAE:0009312	IAO:0000115	
WARN	missing_definition	OAE:0009313	IAO:0000115	
WARN	missing_definition	OAE:0009314	IAO:0000115	
WARN	missing_definition	OAE:0009315	IAO:0000115	
WARN	missing_definition	OAE:0009316	IAO:0000115	
WARN	missing_definition	OAE:0009318	IAO:0000115	
WARN	missing_definition	OAE:0009319	IAO:0000115	
WARN	missing_definition	OAE:0009320	IAO:0000115	
WARN	missing_definition	OAE:0009321	IAO:0000115	
WARN	missing_definition	OAE:0009368	IAO:0000115	
WARN	missing_definition	OAE:0009369	IAO:0000115	
WARN	missing_definition	OAE:0009370	IAO:0000115	
WARN	missing_definition	OAE:0009371	IAO:0000115	
WARN	missing_definition	OAE:0009372	IAO:0000115	
WARN	missing_definition	OAE:0009373	IAO:0000115	
WARN	missing_definition	OAE:0009374	IAO:0000115	
WARN	missing_definition	OAE:0009375	IAO:0000115	
WARN	missing_definition	OAE:0009376	IAO:0000115	
WARN	missing_definition	OAE:0009377	IAO:0000115	
WARN	missing_definition	OAE:0009378	IAO:0000115	
WARN	missing_definition	OAE:0009379	IAO:0000115	
WARN	missing_definition	OAE:0009380	IAO:0000115	
WARN	missing_definition	OAE:0009381	IAO:0000115	
WARN	missing_definition	OAE:0009382	IAO:0000115	
WARN	missing_definition	OAE:0009383	IAO:0000115	
WARN	missing_definition	OAE:0009384	IAO:0000115	
WARN	missing_definition	OAE:0009385	IAO:0000115	
WARN	missing_definition	OAE:0009386	IAO:0000115	
WARN	missing_definition	OAE:0009387	IAO:0000115	
WARN	missing_definition	OAE:0009388	IAO:0000115	
WARN	missing_definition	OAE:0009389	IAO:0000115	
WARN	missing_definition	OAE:0009391	IAO:0000115	
WARN	missing_definition	OAE:0009392	IAO:0000115	
WARN	missing_definition	OAE:0009393	IAO:0000115	
WARN	missing_definition	OAE:0009394	IAO:0000115	
WARN	missing_definition	OAE:0009395	IAO:0000115	
WARN	missing_definition	OAE:0009396	IAO:0000115	
WARN	missing_definition	OAE:0009397	IAO:0000115	
WARN	missing_definition	OAE:0009398	IAO:0000115	
WARN	missing_definition	OAE:0009399	IAO:0000115	
WARN	missing_definition	OAE:0009400	IAO:0000115	
WARN	missing_definition	OAE:0009401	IAO:0000115	
WARN	missing_definition	OAE:0009402	IAO:0000115	
WARN	missing_definition	OAE:0009403	IAO:0000115	
WARN	missing_definition	OAE:0009404	IAO:0000115	
WARN	missing_definition	OAE:0009405	IAO:0000115	
WARN	missing_definition	OAE:0009406	IAO:0000115	
WARN	missing_definition	OAE:0009407	IAO:0000115	
WARN	missing_definition	OAE:0009408	IAO:0000115	
WARN	missing_definition	OAE:0009409	IAO:0000115	
WARN	missing_definition	OAE:0009410	IAO:0000115	
WARN	multiple_equivalent_classes	OAE:0000366	owl:equivalentClass	blank node
INFO	lowercase_definition	OAE:0000001	IAO:0000115	a pathological bodily process that occurs after a medical intervention. An adverse event is likely caused by the medical intervention; however, such a causal association is not required to be an adverse event.
INFO	lowercase_definition	OAE:0000002	IAO:0000115	medical intervention is a planned process that has the goal of diagnosing, preventing or relieving illness or injury.
INFO	lowercase_definition	OAE:0000003	IAO:0000115	an adverse event which is a causal adverse event, a pathological bodily process that is induced by a medical intervention.
INFO	lowercase_definition	OAE:0000004	IAO:0000115	an adverse event that occurs after a vaccination.
INFO	lowercase_definition	OAE:0000005	IAO:0000115	an adverse event that occurs after a drug administration
INFO	lowercase_definition	OAE:0000007	IAO:0000115	an adverse event that is associated with eating a medical food.
INFO	lowercase_definition	OAE:0000008	IAO:0000115	an adverse event that is induced by consuming a nutritional product.
INFO	lowercase_definition	OAE:0000009	IAO:0000115	an adverse event that is associated with consuming a dietary supplement.
INFO	lowercase_definition	OAE:0000010	IAO:0000115	an adverse event that is associated with consuming an infant formula.
INFO	lowercase_definition	OAE:0000011	IAO:0000115	a medical intervention where a patient is administered with a drug
INFO	lowercase_definition	OAE:0000012	IAO:0000115	a medical intervention that uses a medical device
INFO	lowercase_definition	OAE:0000013	IAO:0000115	a medical intervention that uses a nutritional product
INFO	lowercase_definition	OAE:0000014	IAO:0000115	a nutritional product usage that consumes a dietary supplement
INFO	lowercase_definition	OAE:0000015	IAO:0000115	a nutritional product usage that consumes infant formula
INFO	lowercase_definition	OAE:0000016	IAO:0000115	a nutritional product usage that consumes medial food
INFO	lowercase_definition	OAE:0000017	IAO:0000115	an imaging investigation result abnormal AE that is characterized by an abnormal X-ray
INFO	lowercase_definition	OAE:0000018	IAO:0000115	an X-ray result abnormal AE that has an outcome of an abnormality in chest X-ray test
INFO	lowercase_definition	OAE:0000019	IAO:0000115	a haematoma AE that has an outcome of contusion.
INFO	lowercase_definition	OAE:0000020	IAO:0000115	a digestive system AE which has an outcome of dry throat, which is a sensation of dryness in the throat.
INFO	lowercase_definition	OAE:0000021	IAO:0000115	a skin discoloration AE which has an outcome of flushing, a sudden reddening of the face, neck, or upper chest
INFO	lowercase_definition	OAE:0000022	IAO:0000115	a pain AE where the pain reachs an extreme level.
INFO	lowercase_definition	OAE:0000023	IAO:0000115	a respiratory system AE which has an outcome of postnasal drip, which occurs when excessive mucus is produced by the nasal Mucosa. The excess mucus accumulates in the throat or back of the nose.
